# Test vectors for PipelineManager ports
# 0 means force 0
# 1 means force 1
# L means expect 0
# H means expect 1
# X means don't care
##################################################
#Time   Clk    BBInputValid    Rst
1480     0      0               0      
1485     1      0               0      
1490     0      0               0      
1495     1      0               0      
1500     0      0               0      
1505     1      0               0      
1510     0      0               0      
1515     1      0               0      
1520     0      0               0      
1525     1      0               0      
1530     0      0               0      
1535     1      0               0      
1540     0      0               0      
1545     1      0               0      
1550     0      0               0      
1555     1      0               0      
1560     0      0               0      
1565     1      0               0      
1570     0      0               0      
1575     1      0               0      
1580     0      0               0      
1585     1      0               0      
1590     0      0               0      
1595     1      0               0      
1600     0      0               0      
1605     1      0               0      
1610     0      0               0      
1615     1      0               0      
1620     0      0               0      
1625     1      0               0      
1630     0      0               0      
1635     1      0               0      
1640     0      0               0      
1645     1      0               0      
1650     0      0               0      
1655     1      0               0      
1660     0      0               0      
1665     1      0               0      
1670     0      0               0      
1675     1      0               0      
1680     0      0               0      
1685     1      0               0      
1690     0      0               0      
1695     1      0               0      
1700     0      0               0      
1705     1      0               0      
1710     0      0               0      
1715     1      0               0      
1720     0      0               0      
1725     1      0               0      
1730     0      0               0      
1735     1      0               0      
1740     0      0               0      
1745     1      0               0      
1750     0      0               0      
1755     1      0               0      
1760     0      0               0      
1765     1      0               0      
1770     0      0               0      
1775     1      0               0      
1780     0      0               0      
1785     1      0               0      
1790     0      0               0      
1795     1      0               0      
1800     0      0               0      
1805     1      0               0      
1810     0      0               0      
1815     1      0               0      
1820     0      0               0      
1825     1      0               0      
1830     0      0               0      
1835     1      0               0      
1840     0      0               0      
1845     1      0               0      
1850     0      0               0      
1855     1      0               0      
1860     0      0               0      
1865     1      0               0      
1870     0      0               0      
1875     1      0               0      
1880     0      0               0      
1885     1      0               0      
1890     0      0               0      
1895     1      0               0      
1900     0      0               0      
1905     1      0               0      
1910     0      0               0      
1915     1      0               0      
1920     0      0               0      
1925     1      0               0      
1930     0      0               0      
1935     1      0               0      
1940     0      0               0      
1945     1      0               0      
1950     0      0               0      
1955     1      0               0      
1960     0      0               0      
1965     1      0               0      
1970     0      0               0      
1975     1      0               0      
1980     0      0               0      
1985     1      0               0      
1990     0      0               0      
1995     1      0               0      
2000     0      0               0      
2005     1      0               0      
2010     0      0               0      
2015     1      0               0      
2020     0      0               0      
2025     1      0               0      
2030     0      0               0      
2035     1      0               0      
2040     0      0               0      
2045     1      0               0      
2050     0      0               0      
2055     1      0               0      
2060     0      0               0      
2065     1      0               0      
2070     0      0               0      
2075     1      0               0      
2080     0      0               0      
2085     1      0               0      
2090     0      0               0      
2095     1      0               0      
2100     0      0               0      
2105     1      0               0      
2110     0      0               0      
2115     1      0               0      
2120     0      0               0      
2125     1      0               0      
2130     0      0               0      
2135     1      0               0      
2140     0      0               0      
2145     1      0               0      
2150     0      0               0      
2155     1      0               0      
2160     0      0               0      
2165     1      0               0      
2170     0      0               0      
2175     1      0               0      
2180     0      0               0      
2185     1      0               0      
2190     0      0               0      
2195     1      0               0      
2200     0      0               0      
2205     1      0               0      
2210     0      0               0      
2215     1      0               0      
2220     0      0               0      
2225     1      0               0      
2230     0      0               0      
2235     1      0               0      
2240     0      0               0      
2245     1      0               0      
2250     0      0               0      
2255     1      0               0      
2260     0      0               0      
2265     1      0               0      
2270     0      0               0      
2275     1      0               0      
2280     0      0               0      
2285     1      0               0      
2290     0      0               0      
2295     1      0               0      
2300     0      0               0      
2305     1      0               0      
2310     0      0               0      
2315     1      0               0      
2320     0      0               0      
2325     1      0               0      
2330     0      0               0      
2335     1      0               0      
2340     0      0               0      
2345     1      0               0      
2350     0      0               0      
2355     1      0               0      
2360     0      0               0      
2365     1      0               0      
2370     0      0               0      
2375     1      0               0      
2380     0      0               0      
2385     1      0               0      
2390     0      0               0      
2395     1      0               0      
2400     0      0               0      
2405     1      0               0      
2410     0      0               0      
2415     1      0               0      
2420     0      0               0      
2425     1      0               0      
2430     0      0               0      
2435     1      0               0      
2440     0      0               0      
2445     1      0               0      
2450     0      0               0      
2455     1      0               0      
2460     0      0               0      
2465     1      0               0      
2470     0      0               0      
2475     1      0               0      
2480     0      0               0      
2485     1      0               0      
2490     0      0               0      
2495     1      0               0      
2500     0      0               0      
2505     1      0               0      
2510     0      0               0      
2515     1      0               0      
2520     0      0               0      
2525     1      0               0      
2530     0      0               0      
2535     1      0               0      
2540     0      0               0      
2545     1      0               0      
2550     0      0               0      
2555     1      0               0      
2560     0      0               0      
2565     1      0               0      
2570     0      0               0      
2575     1      0               0      
2580     0      0               0      
2585     1      0               0      
2590     0      0               0      
2595     1      0               0      
2600     0      0               0      
2605     1      0               0      
2610     0      0               0      
2615     1      0               0      
2620     0      0               0      
2625     1      0               0      
2630     0      0               0      
2635     1      0               0      
2640     0      0               0      
2645     1      0               0      
2650     0      0               0      
2655     1      0               0      
2660     0      0               0      
2665     1      0               0      
2670     0      0               0      
2675     1      0               0      
2680     0      0               0      
2685     1      0               0      
2690     0      0               0      
2695     1      0               0      
2700     0      0               0      
2705     1      0               0      
2710     0      0               0      
2715     1      0               0      
2720     0      0               0      
2725     1      0               0      
2730     0      0               0      
2735     1      0               0      
2740     0      0               0      
2745     1      0               0      
2750     0      0               0      
2755     1      0               0      
2760     0      0               0      
2765     1      0               0      
2770     0      0               0      
2775     1      0               0      
2780     0      0               0      
2785     1      0               0      
2790     0      0               0      
2795     1      0               0      
2800     0      0               0      
2805     1      0               0      
2810     0      0               0      
2815     1      0               0      
2820     0      0               0      
2825     1      0               0      
2830     0      0               0      
2835     1      0               0      
2840     0      0               0      
2845     1      0               0      
2850     0      0               0      
2855     1      0               0      
2860     0      0               0      
2865     1      0               0      
2870     0      0               0      
2875     1      0               0      
2880     0      0               0      
2885     1      0               0      
2890     0      0               0      
2895     1      0               0      
2900     0      0               0      
2905     1      0               0      
2910     0      0               0      
2915     1      0               0      
2920     0      0               0      
2925     1      0               0      
2930     0      0               0      
2935     1      0               0      
2940     0      0               0      
2945     1      0               0      
2950     0      0               0      
2955     1      0               0      
2960     0      0               0      
2965     1      0               0      
2970     0      0               0      
2975     1      0               0      
2980     0      0               0      
2985     1      0               0      
2990     0      0               0      
2995     1      0               0      
3000     0      0               0      
3005     1      0               0      
3010     0      0               0      
3015     1      0               0      
3020     0      0               0      
3025     1      0               0      
3030     0      0               0      
3035     1      0               0      
3040     0      0               0      
3045     1      0               0      
3050     0      0               0      
3055     1      0               0      
3060     0      0               0      
3065     1      0               0      
3070     0      0               0      
3075     1      0               0      
3080     0      0               0      
3085     1      0               0      
3090     0      0               0      
3095     1      0               0      
3100     0      0               0      
3105     1      0               0      
3110     0      0               0      
3115     1      0               0      
3120     0      0               0      
3125     1      0               0      
3130     0      0               0      
3135     1      0               0      
3140     0      0               0      
3145     1      0               0      
3150     0      0               0      
3155     1      0               0      
3160     0      0               0      
3165     1      0               0      
3170     0      0               0      
3175     1      0               0      
3180     0      0               0      
3185     1      0               0      
3190     0      0               0      
3195     1      0               0      
3200     0      0               0      
3205     1      0               0      
3210     0      0               0      
3215     1      0               0      
3220     0      0               0      
3225     1      0               0      
3230     0      0               0      
3235     1      0               0      
3240     0      0               0      
3245     1      0               0      
3250     0      0               0      
3255     1      0               0      
3260     0      0               0      
3265     1      0               0      
3270     0      0               0      
3275     1      0               0      
3280     0      0               0      
3285     1      0               0      
3290     0      0               0      
3295     1      0               0      
3300     0      0               0      
3305     1      0               0      
3310     0      0               0      
3315     1      0               0      
3320     0      0               0      
3325     1      0               0      
3330     0      0               0      
3335     1      0               0      
3340     0      0               0      
3345     1      0               0      
3350     0      0               0      
3355     1      0               0      
3360     0      0               0      
3365     1      0               0      
3370     0      0               0      
3375     1      0               0      
3380     0      0               0      
3385     1      0               0      
3390     0      0               0      
3395     1      0               0      
3400     0      0               0      
3405     1      0               0      
3410     0      0               0      
3415     1      0               0      
3420     0      0               0      
3425     1      0               0      
3430     0      0               0      
3435     1      0               0      
3440     0      0               0      
3445     1      0               0      
3450     0      0               0      
3455     1      0               0      
3460     0      0               0      
3465     1      0               0      
3470     0      0               0      
3475     1      0               0      
3480     0      0               0      
3485     1      0               0      
3490     0      0               0      
3495     1      0               0      
3500     0      0               0      
3505     1      0               0      
3510     0      0               0      
3515     1      0               0      
3520     0      0               0      
3525     1      0               0      
3530     0      0               0      
3535     1      0               0      
3540     0      0               0      
3545     1      0               0      
3550     0      0               0      
3555     1      0               0      
3560     0      0               0      
3565     1      0               0      
3570     0      0               0      
3575     1      0               0      
3580     0      0               0      
3585     1      0               0      
3590     0      0               0      
3595     1      0               0      
3600     0      0               0      
3605     1      0               0      
3610     0      0               0      
3615     1      0               0      
3620     0      0               0      
3625     1      0               0      
3630     0      0               0      
3635     1      0               0      
3640     0      0               0      
3645     1      0               0      
3650     0      0               0      
3655     1      0               0      
3660     0      0               0      
3665     1      0               0      
3670     0      0               0      
3675     1      0               0      
3680     0      0               0      
3685     1      0               0      
3690     0      0               0      
3695     1      0               0      
3700     0      0               0      
3705     1      0               0      
3710     0      0               0      
3715     1      0               0      
3720     0      0               0      
3725     1      0               0      
3730     0      0               0      
3735     1      0               0      
3740     0      0               0      
3745     1      0               0      
3750     0      0               0      
3755     1      0               0      
3760     0      0               0      
3765     1      0               0      
3770     0      0               0      
3775     1      0               0      
3780     0      0               0      
3785     1      0               0      
3790     0      0               0      
3795     1      0               0      
3800     0      0               0      
3805     1      0               0      
3810     0      0               0      
3815     1      0               0      
3820     0      0               0      
3825     1      0               0      
3830     0      0               0      
3835     1      0               0      
3840     0      0               0      
3845     1      0               0      
3850     0      0               0      
3855     1      0               0      
3860     0      0               0      
3865     1      0               0      
3870     0      0               0      
3875     1      0               0      
3880     0      0               0      
3885     1      0               0      
3890     0      0               0      
3895     1      0               0      
3900     0      0               0      
3905     1      0               0      
3910     0      0               0      
3915     1      0               0      
3920     0      0               0      
3925     1      0               0      
3930     0      0               0      
3935     1      0               0      
3940     0      0               0      
3945     1      0               0      
3950     0      0               0      
3955     1      0               0      
3960     0      0               0      
3965     1      0               0      
3970     0      0               0      
3975     1      0               0      
3980     0      0               0      
3985     1      0               0      
3990     0      0               0      
3995     1      0               0      
4000     0      0               0      
4005     1      0               0      
4010     0      0               0      
4015     1      0               0      
4020     0      0               0      
4025     1      0               0      
4030     0      0               0      
4035     1      0               0      
4040     0      0               0      
4045     1      0               0      
4050     0      0               0      
4055     1      0               0      
4060     0      0               0      
4065     1      0               0      
4070     0      0               0      
4075     1      0               0      
4080     0      0               0      
4085     1      0               0      
4090     0      0               0      
4095     1      0               0      
4100     0      0               0      
4105     1      0               0      
4110     0      0               0      
4115     1      0               0      
4120     0      0               0      
4125     1      0               0      
4130     0      0               0      
4135     1      0               0      
4140     0      0               0      
4145     1      0               0      
4150     0      0               0      
4155     1      0               0      
4160     0      0               0      
4165     1      0               0      
4170     0      0               0      
4175     1      0               0      
4180     0      0               0      
4185     1      0               0      
4190     0      0               0      
4195     1      0               0      
4200     0      0               0      
4205     1      0               0      
4210     0      0               0      
4215     1      0               0      
4220     0      0               0      
4225     1      0               0      
4230     0      0               0      
4235     1      0               0      
4240     0      0               0      
4245     1      0               0      
4250     0      0               0      
4255     1      0               0      
4260     0      0               0      
4265     1      0               0      
4270     0      0               0      
4275     1      0               0      
4280     0      0               0      
4285     1      0               0      
4290     0      0               0      
4295     1      0               0      
4300     0      0               0      
4305     1      0               0      
4310     0      0               0      
4315     1      0               0      
4320     0      0               0      
4325     1      0               0      
4330     0      0               0      
4335     1      0               0      
4340     0      0               0      
4345     1      0               0      
4350     0      0               0      
4355     1      0               0      
4360     0      0               0      
4365     1      0               0      
4370     0      0               0      
4375     1      0               0      
4380     0      0               0      
4385     1      0               0      
4390     0      0               0      
4395     1      0               0      
4400     0      0               0      
4405     1      0               0      
4410     0      0               0      
4415     1      0               0      
4420     0      0               0      
4425     1      0               0      
4430     0      0               0      
4435     1      0               0      
4440     0      0               0      
4445     1      0               0      
4450     0      0               0      
4455     1      0               0      
4460     0      0               0      
4465     1      0               0      
4470     0      0               0      
4475     1      0               0      
4480     0      0               0      
4485     1      0               0      
4490     0      0               0      
4495     1      0               0      
4500     0      0               0      
4505     1      0               0      
4510     0      0               0      
4515     1      0               0      
4520     0      0               0      
4525     1      0               0      
4530     0      0               0      
4535     1      0               0      
4540     0      0               0      
4545     1      0               0      
4550     0      0               0      
4555     1      0               0      
4560     0      0               0      
4565     1      0               0      
4570     0      0               0      
4575     1      0               0      
4580     0      0               0      
4585     1      0               0      
4590     0      0               0      
4595     1      0               0      
4600     0      0               0      
4605     1      0               0      
4610     0      0               0      
4615     1      0               0      
4620     0      0               0      
4625     1      0               0      
4630     0      0               0      
4635     1      0               0      
4640     0      0               0      
4645     1      0               0      
4650     0      0               0      
4655     1      0               0      
4660     0      0               0      
4665     1      0               0      
4670     0      0               0      
4675     1      0               0      
4680     0      0               0      
4685     1      0               0      
4690     0      0               0      
4695     1      0               0      
4700     0      0               0      
4705     1      0               0      
4710     0      0               0      
4715     1      0               0      
4720     0      0               0      
4725     1      0               0      
4730     0      0               0      
4735     1      0               0      
4740     0      0               0      
4745     1      0               0      
4750     0      0               0      
4755     1      0               0      
4760     0      0               0      
4765     1      0               0      
4770     0      0               0      
4775     1      0               0      
4780     0      0               0      
4785     1      0               0      
4790     0      0               0      
4795     1      0               0      
4800     0      0               0      
4805     1      0               0      
4810     0      0               0      
4815     1      0               0      
4820     0      0               0      
4825     1      0               0      
4830     0      0               0      
4835     1      0               0      
4840     0      0               0      
4845     1      0               0      
4850     0      0               0      
4855     1      0               0      
4860     0      0               0      
4865     1      0               0      
4870     0      0               0      
4875     1      0               0      
4880     0      0               0      
4885     1      0               0      
4890     0      0               0      
4895     1      0               0      
4900     0      0               0      
4905     1      0               0      
4910     0      0               0      
4915     1      0               0      
4920     0      0               0      
4925     1      0               0      
4930     0      0               0      
4935     1      0               0      
4940     0      0               0      
4945     1      0               0      
4950     0      0               0      
4955     1      0               0      
4960     0      0               0      
4965     1      0               0      
4970     0      0               0      
4975     1      0               0      
4980     0      0               0      
4985     1      0               0      
4990     0      0               0      
4995     1      0               0      
5000     0      0               0      
5005     1      0               0      
5010     0      0               0      
5015     1      0               0      
5020     0      0               0      
5025     1      0               0      
5030     0      0               0      
5035     1      0               0      
5040     0      0               0      
5045     1      0               0      
5050     0      0               0      
5055     1      0               0      
5060     0      0               0      
5065     1      0               0      
5070     0      0               0      
5075     1      0               0      
5080     0      0               0      
5085     1      0               0      
5090     0      0               0      
5095     1      0               0      
5100     0      0               0      
5105     1      0               0      
5110     0      0               0      
5115     1      0               0      
5120     0      0               0      
5125     1      0               0      
5130     0      0               0      
5135     1      0               0      
5140     0      0               0      
5145     1      0               0      
5150     0      0               0      
5155     1      0               0      
5160     0      0               0      
5165     1      0               0      
5170     0      0               0      
5175     1      0               0      
5180     0      0               0      
5185     1      0               0      
5190     0      0               0      
5195     1      0               0      
5200     0      0               0      
5205     1      0               0      
5210     0      0               0      
5215     1      0               0      
5220     0      0               0      
5225     1      0               0      
5230     0      0               0      
5235     1      0               0      
5240     0      0               0      
5245     1      0               0      
5250     0      0               0      
5255     1      0               0      
5260     0      0               0      
5265     1      0               0      
5270     0      0               0      
5275     1      0               0      
5280     0      0               0      
5285     1      0               0      
5290     0      0               0      
5295     1      0               0      
5300     0      0               0      
5305     1      0               0      
5310     0      0               0      
5315     1      0               0      
5320     0      0               0      
5325     1      0               0      
5330     0      0               0      
5335     1      0               0      
5340     0      0               0      
5345     1      0               0      
5350     0      0               0      
5355     1      0               0      
5360     0      0               0      
5365     1      0               0      
5370     0      0               0      
5375     1      0               0      
5380     0      0               0      
5385     1      0               0      
5390     0      0               0      
5395     1      0               0      
5400     0      0               0      
5405     1      0               0      
5410     0      0               0      
5415     1      0               0      
5420     0      0               0      
5425     1      0               0      
5430     0      0               0      
5435     1      0               0      
5440     0      0               0      
5445     1      0               0      
5450     0      0               0      
5455     1      0               0      
5460     0      0               0      
5465     1      0               0      
5470     0      0               0      
5475     1      0               0      
5480     0      0               0      
5485     1      0               0      
5490     0      0               0      
5495     1      0               0      
5500     0      0               0      
5505     1      0               0      
5510     0      0               0      
5515     1      0               0      
5520     0      0               0      
5525     1      0               0      
5530     0      0               0      
5535     1      0               0      
5540     0      0               0      
5545     1      0               0      
5550     0      0               0      
5555     1      0               0      
5560     0      0               0      
5565     1      0               0      
5570     0      0               0      
5575     1      0               0      
5580     0      0               0      
5585     1      0               0      
5590     0      0               0      
5595     1      0               0      
5600     0      0               0      
5605     1      0               0      
5610     0      0               0      
5615     1      0               0      
5620     0      0               0      
5625     1      0               0      
5630     0      0               0      
5635     1      0               0      
5640     0      0               0      
5645     1      0               0      
5650     0      0               0      
5655     1      0               0      
5660     0      0               0      
5665     1      0               0      
5670     0      0               0      
5675     1      0               0      
5680     0      0               0      
5685     1      0               0      
5690     0      0               0      
5695     1      0               0      
5700     0      0               0      
5705     1      0               0      
5710     0      0               0      
5715     1      0               0      
5720     0      0               0      
5725     1      0               0      
5730     0      0               0      
5735     1      0               0      
5740     0      0               0      
5745     1      0               0      
5750     0      0               0      
5755     1      0               0      
5760     0      0               0      
5765     1      0               0      
5770     0      0               0      
5775     1      0               0      
5780     0      0               0      
5785     1      0               0      
5790     0      0               0      
5795     1      0               0      
5800     0      0               0      
5805     1      0               0      
5810     0      0               0      
5815     1      0               0      
5820     0      0               0      
5825     1      0               0      
5830     0      0               0      
5835     1      0               0      
5840     0      0               0      
5845     1      0               0      
5850     0      0               0      
5855     1      0               0      
5860     0      0               0      
5865     1      0               0      
5870     0      0               0      
5875     1      0               0      
5880     0      0               0      
5885     1      0               0      
5890     0      0               0      
5895     1      0               0      
5900     0      0               0      
5905     1      0               0      
5910     0      0               0      
5915     1      0               0      
5920     0      0               0      
5925     1      0               0      
5930     0      0               0      
5935     1      0               0      
5940     0      0               0      
5945     1      0               0      
5950     0      0               0      
5955     1      0               0      
5960     0      0               0      
5965     1      0               0      
5970     0      0               0      
5975     1      0               0      
5980     0      0               0      
5985     1      0               0      
5990     0      0               0      
5995     1      0               0      
6000     0      0               0      
6005     1      0               0      
6010     0      0               0      
6015     1      0               0      
6020     0      0               0      
6025     1      0               0      
6030     0      0               0      
6035     1      0               0      
6040     0      0               0      
6045     1      0               0      
6050     0      0               0      
6055     1      0               0      
6060     0      0               0      
6065     1      0               0      
6070     0      0               0      
6075     1      0               0      
6080     0      0               0      
6085     1      0               0      
6090     0      0               0      
6095     1      0               0      
6100     0      0               0      
6105     1      0               0      
6110     0      0               0      
6115     1      0               0      
6120     0      0               0      
6125     1      0               0      
6130     0      0               0      
6135     1      0               0      
6140     0      0               0      
6145     1      0               0      
6150     0      0               0      
6155     1      0               0      
6160     0      0               0      
6165     1      0               0      
6170     0      0               0      
6175     1      0               0      
6180     0      0               0      
6185     1      0               0      
6190     0      0               0      
6195     1      0               0      
6200     0      0               0      
6205     1      0               0      
6210     0      0               0      
6215     1      0               0      
6220     0      0               0      
6225     1      0               0      
6230     0      0               0      
6235     1      0               0      
6240     0      0               0      
6245     1      0               0      
6250     0      0               0      
6255     1      0               0      
6260     0      0               0      
6265     1      0               0      
6270     0      0               0      
6275     1      0               0      
6280     0      0               0      
6285     1      0               0      
6290     0      0               0      
6295     1      0               0      
6300     0      0               0      
6305     1      0               0      
6310     0      0               0      
6315     1      0               0      
6320     0      0               0      
6325     1      0               0      
6330     0      0               0      
6335     1      0               0      
6340     0      0               0      
6345     1      0               0      
6350     0      0               0      
6355     1      0               0      
6360     0      0               0      
6365     1      0               0      
6370     0      0               0      
6375     1      0               0      
6380     0      0               0      
6385     1      0               0      
6390     0      0               0      
6395     1      0               0      
6400     0      0               0      
6405     1      0               0      
6410     0      0               0      
6415     1      0               0      
6420     0      0               0      
6425     1      0               0      
6430     0      0               0      
6435     1      0               0      
6440     0      0               0      
6445     1      0               0      
6450     0      0               0      
6455     1      0               0      
6460     0      0               0      
6465     1      0               0      
6470     0      0               0      
6475     1      0               0      
6480     0      0               0      
6485     1      0               0      
6490     0      0               0      
6495     1      0               0      
6500     0      0               0      
6505     1      0               0      
6510     0      0               0      
6515     1      0               0      
6520     0      0               0      
6525     1      0               0      
6530     0      0               0      
6535     1      0               0      
6540     0      0               0      
6545     1      0               0      
6550     0      0               0      
6555     1      0               0      
6560     0      0               0      
6565     1      0               0      
6570     0      0               0      
6575     1      0               0      
6580     0      0               0      
6585     1      0               0      
6590     0      0               0      
6595     1      0               0      
6600     0      0               0      
6605     1      0               0      
6610     0      0               0      
6615     1      0               0      
6620     0      0               0      
6625     1      0               0      
6630     0      0               0      
6635     1      0               0      
6640     0      0               0      
6645     1      0               0      
6650     0      0               0      
6655     1      0               0      
6660     0      0               0      
6665     1      0               0      
6670     0      0               0      
6675     1      0               0      
6680     0      0               0      
6685     1      0               0      
6690     0      0               0      
6695     1      0               0      
6700     0      0               0      
6705     1      0               0      
6710     0      0               0      
6715     1      0               0      
6720     0      0               0      
6725     1      0               0      
6730     0      0               0      
6735     1      0               0      
6740     0      0               0      
6745     1      0               0      
6750     0      0               0      
6755     1      0               0      
6760     0      0               0      
6765     1      0               0      
6770     0      0               0      
6775     1      0               0      
6780     0      0               0      
6785     1      0               0      
6790     0      0               0      
6795     1      0               0      
6800     0      0               0      
6805     1      0               0      
6810     0      0               0      
6815     1      0               0      
6820     0      0               0      
6825     1      0               0      
6830     0      0               0      
6835     1      0               0      
6840     0      0               0      
6845     1      0               0      
6850     0      0               0      
6855     1      0               0      
6860     0      0               0      
6865     1      0               0      
6870     0      0               0      
6875     1      0               0      
6880     0      0               0      
6885     1      0               0      
6890     0      0               0      
6895     1      0               0      
6900     0      0               0      
6905     1      0               0      
6910     0      0               0      
6915     1      0               0      
6920     0      0               0      
6925     1      0               0      
6930     0      0               0      
6935     1      0               0      
6940     0      0               0      
6945     1      0               0      
6950     0      0               0      
6955     1      0               0      
6960     0      0               0      
6965     1      0               0      
6970     0      0               0      
6975     1      0               0      
6980     0      0               0      
6985     1      0               0      
6990     0      0               0      
6995     1      0               0      
7000     0      0               0      
